date,open,high,low,close,volume
2004-10-26,93.5132,96.6183,90.2787,91.1815,44569500
2004-10-27,91.5371,95.0534,91.1664,93.2729,26686200
2004-10-28,93.6039,97.496,93.0874,96.9493,29663900
2004-10-29,99.7429,100.2846,95.5951,95.6152,42282600
2004-11-01,97.0496,99.141,95.9311,98.3185,24425300
2004-11-02,99.6727,99.9335,96.9693,97.7367,22669900
2004-11-03,99.4018,101.1121,95.6703,96.1317,27749600
2004-11-04,94.4165,95.4948,91.9589,92.636,28790300
2004-11-05,91.2818,91.4322,84.536,84.9372,39626500
2004-11-08,85.6945,87.9916,84.9623,86.5421,22361200
2004-11-09,87.3195,87.8713,82.8909,84.6112,22106200
2004-11-10,85.5992,86.5271,83.4225,84.1899,21266700
2004-11-11,84.9221,92.1595,84.0444,91.7934,29941000
2004-11-12,92.9018,95.1939,88.9747,91.2818,33458700
2004-11-15,90.5044,94.4516,89.6517,92.7212,23779100
2004-11-16,87.465,90.0129,85.6795,86.5396,41792900
2004-11-17,84.7717,89.0248,84.7617,86.5171,36229500
2004-11-18,85.4638,87.48,83.1216,84.0294,33225900
2004-11-19,84.7917,85.2532,83.5178,84.9623,17521000
2004-11-22,84.561,85.0124,80.9047,82.8056,24711600
2004-11-23,84.2175,85.6795,83.5078,84.0194,24801700
2004-11-24,87.6907,88.8794,86.5221,87.6506,30531400
2004-11-26,88.1722,90.2937,87.9314,89.9727,12947200
2004-11-29,90.4066,91.7582,89.0298,90.8053,21311800
2004-11-30,90.6298,91.7833,90.4041,91.2717,15384600
2004-12-01,91.1664,91.5326,90.053,90.2586,15712400
2004-12-02,90.2285,91.036,89.5514,89.9778,12509200
2004-12-03,90.2787,90.8103,89.075,90.4793,11726600
2004-12-06,89.8423,90.6298,88.2825,88.4179,12495400
2004-12-07,88.2725,88.3728,85.5391,85.9804,13728000
2004-12-08,85.5491,87.1089,84.6262,85.2532,15068500
2004-12-09,85.3886,87.0186,84.4958,86.9835,15292600
2004-12-10,86.9835,87.7108,85.9102,86.0908,8625700
2004-12-13,86.2813,86.8581,84.9873,85.4889,9627500
2004-12-14,85.7647,89.6869,85.0626,89.6217,22154600
2004-12-15,89.2706,90.6247,88.6035,90.1683,22919000
2004-12-16,88.8844,90.5244,88.2474,88.5082,17128400
2004-12-17,88.6537,90.5295,88.5483,90.3188,14757600
2004-12-20,91.2818,94.5218,91.2166,92.7965,19649300
2004-12-21,93.4284,94.2309,91.9839,92.1595,11021500
2004-12-22,92.2347,93.7143,91.7883,93.4384,7806100
2004-12-23,94.0152,94.592,93.288,94.2409,7221900
2004-12-27,95.0083,96.9493,94.8428,96.2521,12195900
2004-12-28,96.3524,97.0747,95.8007,96.6784,8283300
2004-12-29,96.2822,97.0596,96.1869,96.7487,5350800
2004-12-30,96.7838,99.4219,96.222,99.1059,11796700
2004-12-31,99.9235,100.2495,96.5781,96.6935,15321600
2005-01-03,99.0056,102.1353,98.0326,101.6688,31656700
2005-01-04,100.9767,101.7792,97.0396,97.5511,27484200
2005-01-05,97.0245,98.7548,96.4126,97.0546,16456700
2005-01-06,97.9273,98.2533,94.1506,94.5669,20753400
2005-01-07,95.6152,97.4257,94.6823,97.2251,19306400
2005-01-10,97.5511,99.3567,96.212,97.832,15064100
2005-01-11,98.1129,99.1611,96.8891,97.0696,13903400
2005-01-12,97.4659,98.2683,95.5449,97.9925,16339200
2005-01-13,97.9925,99.0006,97.3254,97.9674,13685100
2005-01-14,98.3035,100.3147,97.3656,100.2946,19261300
2005-01-18,100.756,102.8274,99.6376,102.2657,26318800
2005-01-19,102.6368,102.9679,98.6596,98.9555,22492800
2005-01-20,96.5882,98.4288,96.2973,97.2602,17985100
2005-01-21,97.521,97.9825,94.3513,94.4315,18498200
2005-01-24,94.6371,94.9581,90.4392,90.6398,28017300
2005-01-25,91.3821,91.4021,88.4179,88.8342,21297000
2005-01-26,89.9126,94.9983,89.8524,94.913,24591100
2005-01-27,94.6722,94.7224,92.8867,94.3312,13241500
2005-01-28,95.3594,97.6514,93.4585,95.4647,24391900
2005-01-31,97.1449,98.484,96.1568,98.1129,19174200
2005-02-01,97.4909,102.1905,95.6101,96.2471,37640300
2005-02-02,108.1087,108.7357,102.1453,103.2989,65533000
2005-02-03,103.3139,107.0153,103.2236,105.7565,25950200
2005-02-04,103.5547,104.1966,101.6137,102.4964,29608900
2005-02-07,102.9478,103.5196,98.0577,98.3185,25894800
2005-02-08,98.7849,100.3197,97.5662,99.6275,22937000
2005-02-09,100.6908,101.1121,95.0233,96.0866,34308600
2005-02-10,96.2822,96.4026,92.9118,94.281,37927400
2005-02-11,93.619,96.4578,93.3231,93.9901,26205700
2005-02-14,93.3281,96.8389,90.7802,96.7938,77047200
2005-02-15,97.1022,100.2294,96.8389,97.9173,51514000
2005-02-16,97.6514,99.9736,97.4508,99.5122,33031500
2005-02-17,99.2213,100.1843,98.7097,99.2564,20807900
2005-02-18,99.5623,99.7279,98.6345,99.2815,16954800
2005-02-22,98.5542,99.7579,95.4898,95.9813,26940400
2005-02-23,96.9493,97.5411,94.6221,97.2753,31140800
2005-02-24,91.9689,95.2189,91.3971,94.7374,51576900
2005-02-25,94.8678,95.254,93.0422,93.2228,19927000
2005-02-28,93.288,95.229,93.2127,94.2861,15621100
2005-03-01,94.9381,95.1688,92.982,93.3181,18603700
2005-03-02,93.2629,94.1256,92.4654,92.8767,14556400
2005-03-03,93.3532,94.1657,92.4404,93.792,15201900
2005-03-04,93.6391,93.9149,92.8215,93.2378,13534600
2005-03-07,94.1807,95.0935,93.8046,94.6973,17317400
2005-03-08,94.8428,95.2189,92.7714,92.8867,16076100
2005-03-09,92.3902,92.6109,90.3589,90.9558,22698000
2005-03-10,90.7852,90.8805,88.9747,90.2687,21899000
2005-03-11,90.4994,90.7552,88.8493,89.1753,16040500
2005-03-14,89.4411,89.4762,86.5522,87.7659,22270900
2005-03-15,87.8963,90.2787,87.3747,89.5815,20823300
2005-03-16,88.6236,89.5815,87.776,88.0719,14198300
2005-03-17,88.8392,90.0981,88.1722,89.9226,16504600
2005-03-18,89.6818,90.4793,89.4311,90.2987,14165800
2005-03-21,89.9126,91.367,88.8994,90.72,14952400
2005-03-22,90.8705,91.2517,89.2004,89.5765,11252100
2005-03-23,89.2605,90.3991,89.2605,89.7671,9680300
2005-03-24,90.393,90.71,89.8774,89.9025,7402900
2005-03-28,91.1213,92.6861,90.7552,90.9909,17458500
2005-03-29,90.8053,91.9238,89.3107,90.063,12933000
2005-03-30,90.5997,91.0059,90.0781,90.5044,12459700
2005-03-31,89.2505,90.9758,89.095,90.5345,13523600
2005-04-01,91.1614,91.7582,90.2737,90.2987,12351600
2005-04-04,90.2536,92.9469,90.1984,92.9319,16136600
2005-04-05,94.1556,95.4246,94.0754,94.5769,17455900
2005-04-06,94.913,95.1186,94.0804,94.903,10494600
2005-04-07,94.6823,97.6113,94.6121,97.18,19365000
2005-04-08,97.1449,97.8521,96.0214,96.3223,10222900
2005-04-11,96.8439,97.7016,96.4578,96.9142,10810100
2005-04-12,96.7988,97.511,94.9983,97.2778,14624500
2005-04-13,97.0345,97.4609,95.1587,96.7637,13098400
2005-04-14,96.9342,97.4809,95.3443,96.0214,12293000
2005-04-15,95.3443,95.4647,92.6159,92.7864,23131600
2005-04-18,92.5758,94.2309,92.0291,93.7745,13087400
2005-04-19,94.9581,96.2973,94.3061,95.9963,16843100
2005-04-20,99.5974,100.5604,98.2583,99.3567,30872000
2005-04-21,100.5203,102.8174,99.9686,102.692,35468200
2005-04-22,111.7976,112.3468,107.4617,108.2391,66343700
2005-04-25,109.2472,112.7179,109.0968,112.1111,39640300
2005-04-26,110.451,111.3437,109.483,109.7137,34509400
2005-04-27,109.3325,110.7669,108.7056,110.2303,20509000
2005-04-28,110.0898,111.3838,109.1921,110.0648,17348200
2005-04-29,111.2986,111.4691,109.2472,110.3406,18322000
2005-05-02,111.3688,112.1963,110.4459,111.4892,19515200
2005-05-03,111.113,114.4282,111.0027,113.4452,35524800
2005-05-04,113.9417,115.2959,113.8509,114.6038,24142800
2005-05-05,114.664,114.664,113.2897,113.8414,15004100
2005-05-06,114.5536,114.9799,113.5856,114.363,13514200
2005-05-09,114.353,114.6038,113.064,113.3599,11062500
2005-05-10,113.0841,114.2527,112.7079,114.2527,12678900
2005-05-11,114.8044,116.3492,114.3179,116.0031,22934600
2005-05-12,115.7623,116.4745,114.4533,114.7141,17878500
2005-05-13,114.9448,115.9028,114.0119,114.9749,14816100
2005-05-16,115.1956,116.1686,114.6389,115.8827,11351400
2005-05-17,115.637,117.0864,115.4564,116.9259,15602100
2005-05-18,117.1667,120.3565,117.1215,119.9503,24599300
2005-05-19,120.6123,120.9584,119.5039,119.9603,19413500
2005-05-20,120.9784,121.2092,120.196,121.1791,16310600
2005-05-23,121.9565,129.4496,121.7308,128.1205,42733800
2005-05-24,128.8778,133.131,127.1425,128.3963,58028100
2005-05-25,126.7563,130.8941,125.703,130.8088,36079600
2005-05-26,130.884,132.2884,129.5499,130.0013,27066100
2005-05-27,130.6433,133.4369,130.0264,133.4118,24343800
2005-05-31,135.1973,139.631,135.102,139.0643,44429100
2005-06-01,142.0385,146.8985,141.4466,144.4459,70313000
2005-06-02,144.812,145.3386,142.7406,144.3957,35912200
2005-06-03,143.839,145.0979,139.1345,140.5639,37527000
2005-06-06,141.6322,147.3298,141.3513,145.9204,45006700
2005-06-07,149.01,150.2588,145.5995,147.0138,48597300
2005-06-08,146.8784,147.0489,139.4304,140.2128,51350300
2005-06-09,142.8008,144.6967,140.7144,143.5983,32849300
2005-06-10,143.9393,144.0848,140.4435,141.6874,25367800
2005-06-13,140.3432,142.535,138.6881,141.8128,25580700
2005-06-14,139.7263,141.0554,139.305,139.606,20163600
2005-06-15,137.9258,139.0793,134.129,137.8255,41724400
2005-06-16,137.5546,139.5809,136.9578,139.1495,24899800
2005-06-17,139.932,140.584,138.3772,140.584,20847900
2005-06-20,138.4674,144.2814,136.2857,143.7939,42007300
2005-06-21,144.5362,145.5995,142.9262,144.3656,30234300
2005-06-22,145.2835,146.6126,144.7819,145.0979,20927000
2005-06-23,144.4459,147.8614,143.6936,145.3035,28084600
2005-06-24,145.9004,149.4614,145.2383,149.0852,35506800
2005-06-27,149.9128,152.7064,147.385,152.5208,35570100
2005-06-28,153.6142,155.1038,151.4676,151.4676,38034900
2005-06-29,151.7183,152.6613,146.5273,146.8132,36560800
2005-06-30,147.6257,149.9278,145.9706,147.5304,30158600
2005-07-01,147.9768,148.5786,145.0578,146.0759,18436700
2005-07-05,146.4521,148.4482,145.5643,148.3128,14973000
2005-07-06,149.1103,149.2608,146.1411,146.2138,15984500
2005-07-07,145.143,148.358,144.7017,148.2276,21322800
2005-07-08,148.5837,149.2106,147.4803,148.5736,14900200
2005-07-11,148.6589,148.7592,145.9606,147.1292,16763800
2005-07-12,147.1492,147.6558,145.9154,146.3437,11718000
2005-07-13,146.7079,150.0833,146.5022,149.8927,22852900
2005-07-14,153.1427,153.8499,150.4996,150.9108,21314000
2005-07-15,151.0864,152.1697,150.3541,151.0613,16859900
2005-07-18,150.4645,151.4174,149.336,150.2338,12403100
2005-07-19,151.598,155.6555,151.3673,155.4298,25217500
2005-07-20,153.2581,156.7884,151.3673,156.483,28592100
2005-07-21,157.5112,159.392,156.0868,157.4561,39539200
2005-07-22,153.6593,155.1038,148.6238,151.6682,46726800
2005-07-25,151.6632,152.1146,147.9367,148.383,19298200
2005-07-26,147.9617,149.4614,146.4972,148.5034,19614100
2005-07-27,149.331,149.5767,146.6527,148.9247,14421300
2005-07-28,149.0601,149.1655,147.0941,147.2044,11839300
2005-07-29,146.5223,146.8734,143.9393,144.3255,16709800
2005-08-01,144.6866,146.7029,144.496,146.2564,11313400
2005-08-02,146.2515,150.2237,146.0107,150.0582,14565800
2005-08-03,149.4614,150.324,148.2577,149.1103,11849300
2005-08-04,148.2326,149.9629,148.0821,149.326,10462500
2005-08-05,149.2106,149.7172,146.106,146.6276,11867500
2005-08-08,147.2546,148.2827,145.6947,146.0759,8954600
2005-08-09,146.432,146.7931,144.7017,146.2364,11547000
2005-08-10,146.101,146.6176,142.8811,143.2823,13744200
2005-08-11,143.3876,143.7337,140.7445,142.4648,15014700
2005-08-12,142.1187,145.5493,141.256,145.3091,13158600
2005-08-15,145.439,146.8383,142.3243,142.4397,16333000
2005-08-16,142.8811,144.3406,142.1087,143.2673,14204100
2005-08-17,143.197,143.7287,142.4397,142.9914,7758800
2005-08-18,138.3822,140.6843,137.9258,140.4285,23721800
2005-08-19,140.93,141.1607,140.2429,140.4335,11074700
2005-08-22,141.0554,141.1708,137.0982,137.4292,13612300
2005-08-23,138.5076,140.3031,137.4844,140.2229,11631700
2005-08-24,139.2147,142.8159,138.653,141.7225,17169000
2005-08-25,141.7125,142.4397,140.4185,141.7325,8744400
2005-08-26,142.1789,142.9513,141.7676,142.229,7503000
2005-08-29,141.557,145.0076,141.557,144.6716,11794100
2005-08-30,144.0547,145.2032,143.3826,144.0798,9574400
2005-08-31,144.5612,144.6967,142.6203,143.4428,10057900
2005-09-01,143.3977,144.1951,142.9412,143.5682,5478700
2005-09-02,143.6986,145.444,143.6635,144.6716,6862100
2005-09-06,144.9474,145.143,143.844,143.9995,8416100
2005-09-07,143.3876,148.2075,143.0817,147.8915,14984000
2005-09-08,147.8715,150.1034,147.1342,148.1523,13213300
2005-09-09,149.1003,150.0131,148.7391,150.0081,8772200
2005-09-12,151.3422,156.1922,150.966,155.3495,20752200
2005-09-13,154.848,158.2535,153.559,156.3226,20579200
2005-09-14,154.843,157.125,150.6149,151.9691,22529000
2005-09-15,150.3642,153.8499,149.4162,151.7785,30901400
2005-09-16,152.4807,152.7214,150.3993,150.5648,15144400
2005-09-19,150.966,153.4738,150.8206,152.3653,11512200
2005-09-20,153.549,156.132,153.0876,154.4317,18683200
2005-09-21,154.6825,157.3658,153.4537,156.4329,20219100
2005-09-22,156.2273,160.1042,155.5652,156.1671,25986700
2005-09-23,156.9846,159.0961,156.779,158.1683,16950600
2005-09-26,160.2447,160.9719,156.7639,157.6266,19769000
2005-09-27,157.9626,159.698,157.1752,157.4561,13732400
2005-09-28,157.5965,158.0378,153.2731,153.4738,15978800
2005-09-29,153.8148,155.8411,153.5139,155.2894,11216300
2005-09-30,157.5965,159.2416,156.6285,158.72,18284200
2005-10-03,157.3006,160.5506,156.8793,159.8334,18302200
2005-10-04,160.2848,161.1374,155.8511,155.9815,18270300
2005-10-05,156.8291,157.9375,154.4769,155.8361,16640100
2005-10-06,157.4761,157.7269,155.5251,156.8592,15971600
2005-10-07,157.8824,158.8253,155.7508,156.9796,13527000
2005-10-10,157.1401,157.8974,155.0536,155.806,11133200
2005-10-11,156.0617,156.8091,152.902,153.5239,17068100
2005-10-12,153.0725,154.0706,149.9629,150.951,18593700
2005-10-13,151.4676,151.4676,145.7925,149.1805,21114200
2005-10-14,150.0933,150.5798,146.7229,148.5285,17021100
2005-10-17,149.2106,153.0725,147.736,152.9722,15118200
2005-10-18,152.9521,154.4568,151.8387,152.1095,14141400
2005-10-19,152.4707,155.4148,152.4506,154.8279,14007300
2005-10-20,155.4749,156.0467,151.0713,152.0694,27795500
2005-10-21,173.4354,173.7514,167.0156,170.4762,45739000
2005-10-24,172.2166,175.1908,171.6248,174.8648,18844500
2005-10-25,173.4253,174.2379,171.9608,173.9921,13742800
2005-10-26,173.6761,178.5512,173.631,178.2703,17797100
2005-10-27,178.8521,179.0979,176.3845,177.0766,10258500
2005-10-28,178.185,180.0307,178.0597,179.6395,11795100
2005-10-31,180.6777,187.9552,180.3116,186.6462,28657100
2005-11-01,186.5057,192.5444,185.0763,190.2774,32679400
2005-11-02,191.441,193.0961,189.1689,190.4278,21109600
2005-11-03,191.7971,193.8885,191.2805,193.5725,14881900
2005-11-04,195.4634,196.5016,193.3218,195.8195,17632100
2005-11-07,198.1617,199.3504,196.6821,198.1266,19163800
2005-11-08,197.7354,198.4075,194.8916,195.5537,15779200
2005-11-09,193.9337,194.7462,189.6003,190.162,20912800
2005-11-10,189.7658,196.2809,189.2993,196.1555,18239100
2005-11-11,198.1717,199.0645,195.027,195.8044,14113600
2005-11-14,196.6671,199.7265,196.3712,199.0996,15600100
2005-11-15,197.8006,199.1146,196.0803,197.0081,17232500
2005-11-16,198.7134,200.0425,197.6652,199.6914,17373000
2005-11-17,201.5221,202.5302,200.3836,202.3496,18405900
2005-11-18,202.4349,202.8763,200.5441,200.7246,14037100
2005-11-21,200.203,205.6247,197.3542,205.3138,20649500
2005-11-22,204.9577,209.3011,203.7439,208.8798,19172800
2005-11-23,209.1657,213.0176,208.5337,212.0847,20149800
2005-11-25,213.5492,215.0388,213.3085,214.9736,9670500
2005-11-28,215.5755,216.2877,211.874,212.3956,21994700
2005-11-29,212.7267,213.8602,201.6926,202.3948,42948600
2005-11-30,202.8662,204.8574,198.3924,203.0831,31162000
2005-12-01,205.2335,208.3632,204.7771,207.6862,19470300
2005-12-02,209.1155,210.4145,207.5708,209.4967,15071900
2005-12-05,209.1456,209.3964,202.7659,203.5533,20558200
2005-12-06,204.9828,208.8497,201.4719,202.8963,30220300
2005-12-07,203.7088,203.9797,200.1228,202.7358,23308400
2005-12-08,203.2775,205.9608,201.9434,205.9608,17802100
2005-12-09,208.1425,208.5337,204.9125,205.2335,15271500
2005-12-12,207.9569,208.2478,205.6097,206.9448,13886200
2005-12-13,207.1394,209.6472,206.4573,209.3914,16311200
2005-12-14,209.1657,210.5148,208.3883,210.1286,13247500
2005-12-15,210.2039,212.2251,208.8948,211.9192,12079500
2005-12-16,213.3285,216.9196,212.0295,215.741,32628300
2005-12-19,216.7691,223.7958,210.7054,212.9574,43829700
2005-12-20,214.5924,216.7691,212.9925,215.5353,20149200
2005-12-21,217.4462,219.1064,211.0064,213.8251,22421300
2005-12-22,216.551,217.1002,213.6244,216.6889,15078100
2005-12-23,216.7441,216.9196,215.0539,216.1322,9181000
2005-12-27,216.5986,216.5986,212.0345,212.9774,13392100
2005-12-28,212.7166,214.5523,211.2822,214.0056,14221500
2005-12-29,214.6526,215.0288,210.234,210.7255,13877700
2005-12-30,209.281,209.7525,207.5106,208.0723,15159000
2006-01-03,211.9142,218.5095,209.7575,218.2888,26216100
2006-01-04,222.6373,225.1751,220.5558,223.3093,30542200
2006-01-05,223.6905,226.4741,221.4335,226.3186,21594900
2006-01-06,229.1423,235.9784,227.3217,233.5509,35478200
2006-01-09,233.7967,237.4329,231.1836,234.1729,25558200
2006-01-10,232.929,235.8531,231.7353,235.6073,18176000
2006-01-11,236.3646,238.2906,235.3164,236.5452,17996700
2006-01-12,237.5934,238.2304,231.4645,232.5328,20230300
2006-01-13,232.8739,234.1679,231.5197,233.8469,15297800
2006-01-17,232.8237,235.6775,231.9811,234.2782,16524000
2006-01-18,224.3425,229.3881,222.3113,223.1438,40930400
2006-01-19,226.2835,227.4471,217.1704,218.8982,29045500
2006-01-20,219.4274,220.6963,197.9811,200.3485,82151100
2006-01-23,204.3207,214.8582,203.4932,214.4119,45437300
2006-01-24,218.6901,223.1639,217.9127,222.2009,30898200
2006-01-25,226.3287,227.8183,215.2745,217.1704,37442100
2006-01-26,220.4505,220.6762,212.4358,217.8048,25826300
2006-01-27,218.2838,219.7885,215.1542,217.4161,16887400
2006-01-30,215.3598,217.3108,213.158,214.0708,17160600
2006-01-31,215.9968,220.4806,212.6429,216.9999,44087800
2006-02-01,195.5336,201.6224,194.36,201.512,54190700
2006-02-02,202.5904,203.8794,198.6031,198.6332,23591700
2006-02-03,197.5047,197.5598,186.8618,191.3682,36527000
2006-02-06,193.2215,195.5537,190.3676,193.1462,17862900
2006-02-07,192.1632,192.4441,182.235,184.5296,33227100
2006-02-08,184.6901,185.9189,177.8841,185.1114,41566500
2006-02-09,186.3001,187.7797,178.6063,179.9405,23800900
2006-02-10,181.5605,182.8143,177.1167,181.8664,30416500
2006-02-13,172.6831,175.8428,171.4743,173.3852,39396100
2006-02-14,173.1846,176.3895,171.7301,172.1915,29278600
2006-02-15,171.2286,173.5357,169.438,171.7201,25868100
2006-02-16,173.4655,184.0682,172.7784,183.7974,42588300
2006-02-17,185.5678,186.6462,182.373,184.9459,28611700
2006-02-21,183.7271,187.3483,183.1203,183.8626,17354600
2006-02-22,184.1434,185.0462,182.4933,183.3109,12939400
2006-02-23,183.2707,191.2102,183.2607,189.6203,25078000
2006-02-24,189.2341,190.6234,187.3232,189.2843,12955600
2006-02-27,191.1902,196.4564,190.7288,195.7919,20403900
2006-02-28,196.9329,199.3855,169.7791,181.8714,78796300
2006-03-01,185.0713,185.297,181.2094,182.9648,24098200
2006-03-02,182.7742,191.14,181.6608,188.8078,36623900
2006-03-03,192.745,194.2195,188.4618,189.6755,23900000
2006-03-06,190.9193,192.2936,184.1384,184.6199,17861500
2006-03-07,182.7742,184.7954,179.6295,182.7893,20736800
2006-03-08,177.4377,180.5724,175.8133,177.4879,23467700
2006-03-09,178.2853,179.8201,171.2787,172.031,27792900
2006-03-10,172.2818,172.7834,166.2883,169.2725,38612500
2006-03-13,170.386,173.5858,168.2444,169.0518,27257500
2006-03-14,168.8161,176.7306,166.825,176.1237,36864400
2006-03-15,175.9782,176.6954,170.7922,172.7834,25512000
2006-03-16,174.8899,174.9149,169.4731,169.9095,20013300
2006-03-17,169.9948,171.4192,167.9835,170.4211,17086200
2006-03-20,171.5345,175.587,171.2988,174.6341,20794300
2006-03-21,175.5268,176.3745,170.065,170.4863,19642500
2006-03-22,170.4813,172.5827,169.2725,170.6367,15176800
2006-03-23,171.6649,173.4103,170.6267,171.4743,14854500
2006-03-24,184.8306,185.618,181.8162,183.4663,30330800
2006-03-27,184.1936,186.4305,183.0651,185.4174,14033300
2006-03-28,186.5759,189.515,186.1597,189.184,17873700
2006-03-29,190.5883,200.1177,190.3426,198.1015,38016900
2006-03-30,195.2126,197.3592,192.3989,194.8214,29393900
2006-03-31,194.9769,196.5417,192.6096,195.6038,72969700
2006-04-03,195.4784,196.8426,194.5656,195.4533,16229100
2006-04-04,195.6038,203.0769,194.6709,202.796,31399900
2006-04-05,204.4812,207.9269,202.0337,204.6267,26794100
2006-04-06,204.1301,207.5858,203.3427,206.2266,17179800
2006-04-07,206.9187,207.0642,202.6355,203.7088,14037700
2006-04-10,204.4361,209.2309,203.2524,208.8347,18621500
2006-04-11,208.8347,210.1989,203.7389,205.4642,22192100
2006-04-12,205.2085,206.3018,203.2223,205.1081,12021900
2006-04-13,205.0379,205.5144,200.8701,201.7026,13092600
2006-04-17,202.5151,206.8886,201.0406,204.0399,16502400
2006-04-18,204.401,205.5495,201.3716,202.7459,16258900
2006-04-19,206.8234,207.4604,203.9947,205.8855,13549800
2006-04-20,206.5877,219.1716,204.732,208.1425,24518400
2006-04-21,225.6967,226.0578,218.7603,219.2267,45057400
2006-04-24,220.3502,223.0385,218.9358,220.932,17655100
2006-04-25,220.3953,221.2028,213.6595,214.2413,19118800
2006-04-26,215.0137,215.6858,212.4207,213.6445,14541000
2006-04-27,212.0395,214.116,210.3443,210.6653,16659100
2006-04-28,209.5117,213.5241,208.7945,209.6171,14827700
2006-05-01,209.5719,210.3694,199.892,200.0676,20701600
2006-05-02,201.1208,201.8681,194.8013,198.0112,26182300
2006-05-03,198.889,201.3716,196.0452,197.6953,16128200
2006-05-04,198.1266,200.0525,196.7122,197.9862,9294600
2006-05-05,199.4156,200.9603,196.4966,197.7605,12117800
2006-05-08,198.1667,199.1748,195.6289,198.0012,10226900
2006-05-09,198.4626,205.1332,197.4846,205.0329,18262900
2006-05-10,204.7872,206.4924,201.5522,202.1139,12362000
2006-05-11,202.3346,202.9816,193.086,194.0992,17767800
2006-05-12,192.3437,193.0309,187.3533,187.6442,20155000
2006-05-15,188.547,190.6636,184.6951,188.6824,17163000
2006-05-16,188.5771,189.0135,185.5177,186.2249,12969200
2006-05-17,185.8788,190.5081,185.6832,187.8298,21266300
2006-05-18,189.9764,191.4961,185.9289,186.0694,11658300
2006-05-19,187.2179,187.8298,180.8432,185.5829,22773600
2006-05-22,184.4945,187.0925,183.1905,186.0493,17191500
2006-05-23,187.6844,192.5343,187.3584,188.3715,17948000
2006-05-24,189.2592,192.3137,186.3803,191.2153,19088400
2006-05-25,190.1269,192.093,186.7314,192.088,16372800
2006-05-26,192.8704,193.5374,190.6034,191.2654,7326600
2006-05-30,189.7257,191.0899,186.3001,186.5458,8623300
2006-05-31,187.4798,189.7106,183.9579,186.4857,15946600
2006-06-01,187.3483,192.088,186.3753,191.9024,12543400
2006-06-02,194.0189,194.1393,189.3094,190.3075,12760000
2006-06-05,188.6724,191.3156,187.6543,187.7997,11105800
2006-06-06,188.8755,195.6038,188.7326,195.5988,20499000
2006-06-07,197.2288,198.0413,193.8484,193.8534,17804700
2006-06-08,194.4753,197.7454,189.8811,197.2589,20698200
2006-06-09,196.7022,198.3272,194.2246,194.7464,12302600
